StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Facilidad,Dificultad,Dificultad_1_TEXT,InfoUtil_1,PostuBene,Recomendar_NPS_GROUP,Recomendar,SelectMode.PP,SelectMode.under50,Comp1.PP,Comp2.PP,Comp3.PP,Comp4.PP,Comp5.PP,Comp6.PP,Comp7.PP,Curiosity_1,Confidence_1,Intro,Q18500,Q18500-repeat,Q15000,Q13500,Q12700,Q12400,Q13100,Q14300,Q14700,Q13900,Q16700,Q15900,Q15500,Q16300,Q17600,Q17100,Q18000,Q22200,Q24200,Q23200,Q23700,Q22700,Q25200,Q25800,Q24700,Q20300,Q19400,Q18900,Q19800,Q21200,Q20700,Q21700,MathChild,Confused,QMath1,QMath2,QMath3,LotteryRisk,Risk_Tende_1,Comentario_final,SC0,survey,show-up,age,UID,uemail,esfuerzo,total_reward,perfil,website,genero,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella
2022-07-29 08:50:23,2022-07-29 09:15:11,IP Address,201.246.217.93,100,1487,True,2022-07-29 09:15:12,R_3FJUQhIDvOuyrqm,,,,,-18.4731,-70.3034,anonymous,ES-ES,4,No,,6,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,No sabe,4,7,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Dentro de 12 meses,,Hoy,,,,,,,,,,,,,,,,,,,,,,,Peor que al promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,5,"me cuestas las matematicas , sin embargo, en general bien. Me queda la duda si las mujeres si jubilan antes",5,OE_USACH_NN,3500,55,2873-2-2-55-0,2873,2000,8500,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 09:03:45,2022-07-29 09:15:42,IP Address,186.173.202.147,100,716,True,2022-07-29 09:15:43,R_Tdv3gccmDEf8Hqp,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,Sí. ¿Cuál?,Se me quedó pegado en Continuar con encuesta,8,Sí,Pasivo,8,,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,9,,Dentro de 12 meses,,Hoy,,,,,,,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,Totalmente en desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,5000,50% probabilidades de ganar $1.800 y 50% probabilidades de ganar $180,4,"Interesante, no sabía mucho de PGU y ahora ya sé bastante más.",10,OE_USACH_NN,3500,,,,3500,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29 09:11:20,2022-07-29 09:17:58,IP Address,186.67.56.43,100,397,True,2022-07-29 09:17:58,R_3HzUtj55aXwlw3y,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,7,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,No sabe,8,7,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Hoy,,,,Dentro de 12 meses,Dentro de 12 meses,,Mejor que el promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,7,Encuesta entretenida e informativa.,4,OE_USACH_NN,3500,59,8187-1-2-59-0,8187,1500,8000,0,2,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 09:09:36,2022-07-29 09:22:27,IP Address,190.162.154.139,100,770,True,2022-07-29 09:22:27,R_3NPULW7YZdOPIza,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,5,Sí,Promotor,9,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No sabe,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,8,9,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,Peor que al promedio,Totalmente de acuerdo,Más de $125.000.000,Entre 20 y 30 años,9000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,5,Absolutamente insegura en la parte matemática,7,OE_USACH_NN,3500,60,4149-2-3-60-0,4149,3000,9500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 09:25:17,2022-07-29 09:37:35,IP Address,168.196.201.238,100,737,True,2022-07-29 09:37:35,R_3NxQymcClZ7QK17,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,4,Sí,Pasivo,8,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,No sabe,10,5,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Hoy,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,5,"Me gusto mucho , y me hizo  trabajar el cerebro  .",5,OE_USACH_NN,3500,58,9426-2-8-58-0,9426,2000,8500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 09:33:25,2022-07-29 09:45:48,IP Address,181.43.148.187,100,742,True,2022-07-29 09:45:48,R_2eR8sX51ykcSCiH,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,No,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,8,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Dentro de 12 meses,Hoy,,Hoy,,,,Mucho mejor que el promedio,Ni de acuerdo ni en desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,8,interesante. Creo que con la edad no tengo la misma habilidad matemática que tenía a los 10 años.,6,OE_USACH_NN,3500,63,10-2-3-63-0,10,3000,9500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 09:30:22,2022-07-29 09:49:16,IP Address,186.189.71.66,100,1133,True,2022-07-29 09:49:17,R_OxvmJtraR4DeM49,,,,,-38.7315,-72.5992,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Promotor,9,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,9,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Hoy,,,,,,,,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,De acuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,100% probabilidades de ganar $720,5,"Contesté una encuesta, simple.",9,OE_USACH_NN,3500,64,176-1-3-64-0,176,3500,10000,0,3,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 09:38:54,2022-07-29 09:50:29,IP Address,181.42.21.198,100,694,True,2022-07-29 09:50:30,R_3PGIftf1pdGLLBw,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$630.000,10,8,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Dentro de 12 meses,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Menos de 20 años,1000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,3,muy entretenido. educativo. fácil. ojalá sea cierto lo aquí señalado.,5,OE_USACH_NN,3500,59,3748-2-1-59-0,3748,2000,8500,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 09:37:12,2022-07-29 09:57:25,IP Address,186.79.28.125,100,1213,True,2022-07-29 09:57:26,R_1irlgsIF614RSIi,,,,,-33.0447,-71.5984,anonymous,ES-ES,Muy fácil  5,No,,4,Sí,Pasivo,8,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,10,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,Totalmente en desacuerdo,Menos de $120.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,10,una encuesta con un tema interesante y muy actual,7,OE_USACH_NN,3500,56,308-1-1-56-0,308,3500,10000,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 10:01:19,2022-07-29 10:14:24,IP Address,179.4.145.142,100,784,True,2022-07-29 10:14:24,R_aWsOT5Or3h19ei5,,,,,-20.2234,-70.1456,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,8,9,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Mejor que el promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,8,"Muy interesante y con el desafío de tener claridad en las inversiones y proyecciones económicas a futuro, pensando en la jubilación,  las expectativas de vida, salud y bienestar familiar. ",5,OE_USACH_NN,3500,62,8633-1-1-62-0,8633,2000,8500,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 10:03:05,2022-07-29 10:18:17,IP Address,186.78.249.232,100,911,True,2022-07-29 10:18:17,R_3JfydbfOS5zKHWd,,,,,-33.0081,-71.5197,anonymous,ES-ES,4,No,,4,Sí,Detractor,6,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,10,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,,,,Mucho mejor que el promedio,En desacuerdo,Más de $125.000.000,Entre 30 y 40 años,5000,100% probabilidades de ganar $720,7,"Muy provechoso, recordé como realizar cálculos después de años",7,OE_USACH_NN,3500,61,1615-2-2-61-0,1615,2500,9000,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 10:10:04,2022-07-29 10:18:36,IP Address,186.189.71.229,100,511,True,2022-07-29 10:18:36,R_1f4ascLl6tHpWNJ,,,,,-36.8335,-73.0487,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$200.000,10,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Mucho mejor que el promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Menos de 20 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,3,"Muy interesante,me sirvio mucho,buena información ",5,OE_USACH_NN,3500,,,,2500,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29 10:04:11,2022-07-29 10:19:31,IP Address,181.202.18.174,100,920,True,2022-07-29 10:19:32,R_3nwLOg0V0ndeBUE,,,,,-36.8335,-73.0487,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,No sabe,10,10,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Hoy,,Hoy,,,,,,,,,,,,,,,,Mucho mejor que el promedio,De acuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,10,Me pareció muy interesante y una buena expetienza,4,OE_USACH_NN,3500,60,5402-1-8-60-0,5402,2000,8500,0,8,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 10:29:51,2022-07-29 10:38:44,IP Address,200.68.15.130,100,533,True,2022-07-29 10:38:45,R_2QgLTyhK7B2g3pv,,,,,-32.6328,-70.7285,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,10,,Dentro de 12 meses,,Hoy,,,,,,,,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,6,Entretenida e informativa! Me gusto,9,OE_USACH_NN,3500,51,3745-2-1-51-0,3745,3500,10000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 10:36:11,2022-07-29 10:45:02,IP Address,190.114.44.75,100,530,True,2022-07-29 10:45:03,R_5mNkmqi9dILy0dX,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$200.000,10,10,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Totalmente de acuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,10,"Me pareció entretenido, comprensivo,creativo,y te hace real las sumas  gracias ",7,OE_USACH_NN,3500,62,7171-2-3-62-0,7171,3000,9500,0,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 10:40:36,2022-07-29 10:47:01,IP Address,190.22.225.175,100,384,True,2022-07-29 10:47:01,R_1riAnO80plmtDNt,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,7,No,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$630.000,7,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Mejor que el promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Menos de 20 años,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,7,"Es interesante , comúnmente uno no tiene el tiempo de reflexionar",5,OE_USACH_NN,3500,55,4626-2-2-55-0,4626,2000,8500,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 10:29:05,2022-07-29 10:52:15,IP Address,45.232.92.87,100,1389,True,2022-07-29 10:52:16,R_PGnzN80EVNNhmqR,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,9,Sí,Promotor,9,,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,9,8,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Menos de $120.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,8,Fácil de entender y contestar .,3,OE_USACH_NN,3500,,,,1500,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29 10:53:15,2022-07-29 11:04:24,IP Address,181.203.42.111,100,669,True,2022-07-29 11:04:25,R_2SqOhgcODlwGd99,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No sabe,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,10,10,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Dentro de 12 meses,Dentro de 12 meses,Dentro de 12 meses,,,,,Mucho mejor que el promedio,De acuerdo,Menos de $120.000.000,Entre 20 y 30 años,10,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,10,Me parece muy interesante y ojalá mis respuestas les sirvan para su estudio. Muchas gracias.,4,OE_USACH_NN,3500,63,887-2-8-63-0,887,2000,8500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 10:53:09,2022-07-29 11:04:42,IP Address,186.172.218.128,100,692,True,2022-07-29 11:04:42,R_2tl1ix8nbAQDsVk,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Con sus ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,No sabe,10,9,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Dentro de 12 meses,,Hoy,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,8,gracias buen dia,4,OE_USACH_NN,3500,55,1959-1-1-55-0,1959,1500,8000,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 10:54:49,2022-07-29 11:08:25,IP Address,201.188.16.119,100,815,True,2022-07-29 11:08:27,R_1hWEdvzYyJqMDK0,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Promotor,9,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,8,7,,Hoy,,,,,,,,,,,,,,,,,Hoy,Dentro de 12 meses,Dentro de 12 meses,,Dentro de 12 meses,,,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,5000,100% probabilidades de ganar $720,5,"Entretenida, desafiante e informativa ",8,OE_USACH_NN,3500,63,1139-1-8-63-0,1139,3000,9500,0,8,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 11:03:50,2022-07-29 11:19:28,IP Address,152.172.173.31,100,938,True,2022-07-29 11:19:29,R_z6AjPEsHlr7OgRH,,,,,-23.6464,-70.398,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,10,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,En desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,4,Interesante encuesta solo tengo una duda con respecto a cuanto es el monto de aporte entre el tramo de 600.000 y 1.000.000,6,OE_USACH_NN,3500,67,7595-1-2-67-0,7595,3000,9500,0,2,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 11:11:20,2022-07-29 11:20:26,IP Address,45.232.34.189,100,545,True,2022-07-29 11:20:27,R_1ifa95iFIRIAXQ6,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,9,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Hoy,,,,Dentro de 12 meses,Hoy,,Mucho mejor que el promedio,Ni de acuerdo ni en desacuerdo,No sabe / No contesta,Nunca se terminaría de pagar el crédito,10000,100% probabilidades de ganar $720,7,,8,OE_USACH_NN,3500,59,6526-2-1-59-0,6526,3500,10000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-29 11:26:56,2022-07-29 11:43:28,IP Address,186.106.11.196,100,992,True,2022-07-29 11:43:29,R_3KDaL9Jql1HqpWu,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,6,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,7,8,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Mejor que el promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,5000,100% probabilidades de ganar $720,4,"Ojala existiese mayor información en relación a los causales de modificación de condiciones para dejar de percibir o comenzar a percibir la PGU. Ejemplo, es muy variable en los ingresos la incorporación de un hijo o dos a la vida laboral, o dejar de percibir una renta al jubilarse, nada de esa información se ve en la publicidad mostrada acá o fuera de ella en relación al beneficio de la pensión garantizada universal.",9,OE_USACH_NN,3500,61,1052-1-3-61-0,1052,3500,10000,0,3,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-29 11:49:09,2022-07-29 11:58:53,IP Address,45.168.68.198,100,583,True,2022-07-29 11:58:53,R_2QQK0UGp6dROsRU,,,,,-35.8502,-71.6014,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Detractor,5,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,7,9,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Entre $120.000.000 y $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,7,"Bueno excelente ",7,OE_USACH_NN,3500,51,9515-1-1-51-0,9515,3500,10000,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
